Area,Aspect Ratio,Slope
1.08,1.8083,77.208
5.7,1.6023,85.2
2.46,3.2625999999999995,25.325
207.97,1.9129999999999994,9.7724
154.48,1.9302999999999995,153.23
32.07,1.1934000000000002,25.75800000000001
2.04,1.4400000000000002,55.006
31.44,1.5396,3.8645
31.06,3.0118999999999994,87.536
1.17,2.2268,123.91
25.28,1.7414000000000003,164.19
9.5,1.0529,104.21
3.68,2.644,78.835
2.2,1.5782999999999998,175.08
1.59,1.8171000000000002,2.6091
26.16,1.6852,18.917
3.91,1.5664000000000005,36.869
1.23,1.3056999999999999,154.18
4.17,1.6342999999999996,85.315
2.38,1.3525000000000003,50.832
1.22,1.6876,22.035
6.37,1.4703000000000002,170.07
18.23,1.9825999999999997,21.426
98.21,1.6268,123.69
27.83,1.3845,9.3832
36.28,1.3090999999999995,154.49
127.16,1.5932999999999997,155.14
91.48,2.2591,156.39
54.86,1.0918,23.274
4.17,1.6661999999999997,103.84
33.51,1.1435000000000002,111.58
10.47,1.3515000000000001,133.93
20.81,1.3035000000000005,76.975
4.26,1.9376000000000002,56.61
20.1,2.1647000000000003,165.96
8.78,2.5474,179.92
2.15,1.5210000000000004,109.53
88.16,1.2813999999999999,135.05
13.88,1.5965,107.23
44.13,1.1861000000000004,111.35
17.98,1.4657,172.44
53.94,2.2182999999999997,50.916000000000004
29.48,1.1302000000000003,14.152999999999999
8.02,2.7284999999999995,158.44
1.32,1.2225,24.331
24.58,1.4789,119.58
2.2,1.1258,75.35
64.17,1.7942999999999996,52.458999999999996
1.07,1.7988999999999997,167.23
137.75,1.6380999999999994,35.562
3.23,2.1487,78.46600000000002
26.52,1.5396999999999998,2.2063
16.28,1.8661000000000003,90.665
25.27,1.2587000000000002,133.32
10.99,1.7915999999999999,143.64
17.13,1.4824000000000004,68.862
3.44,1.2279,42.193999999999996
5.6,1.8260000000000003,57.03100000000001
34.98,1.6162,4.1497
13.29,2.2923000000000004,28.899
22.66,1.1107999999999998,7.1419
1.14,2.4371,37.988
30.03,1.3314,112.35
83.76,2.048000000000001,6.1188
2.23,1.2247,134.53
2.97,2.9013000000000004,52.239
1.19,2.432,18.56
74.48,1.0417000000000003,137.6
49.47,1.7404999999999993,164.91
2.06,1.8976999999999995,56.346000000000004
23.26,2.0842999999999994,174.51
2.78,1.2801000000000002,16.913
6.95,3.071300000000001,124.85
57.03,1.2141,37.111
9.2,1.5977999999999994,56.29
1.13,1.6861000000000004,163.51
2.25,3.0432999999999995,92.236
14.44,1.7951,98.74700000000001
1.09,2.5674,157.76
18.89,2.5028999999999995,179.95
15.25,3.3592,57.523999999999994
7.57,2.0938999999999997,146.07
15.06,1.4251999999999998,85.905
13.01,1.7378999999999996,109.6
3.08,2.0640000000000005,136.86
1.08,1.3837000000000002,161.23
10.76,1.5691000000000002,8.0026
8.78,1.9247999999999996,46.026
49.91,1.4955,55.707
1.5,1.9141000000000001,17.471
1.24,2.5204000000000004,4.0909
41.24,2.2716,162.56
9.76,1.6644999999999999,155.82
2.65,2.0137999999999994,157.64
1.57,1.3713,66.389
2.32,1.4978999999999998,62.663000000000004
9.81,1.4026999999999996,27.534000000000002
1.77,1.3743,24.529
4.65,2.1648999999999994,98.31700000000001
1.48,2.3290999999999995,72.257
122.73,1.9647999999999999,5.7401
6.51,2.6186000000000003,0.5744
1.57,2.056,157.38
2.41,1.1555,86.711
15.38,1.6247000000000007,15.335999999999999
1.18,1.6124000000000003,43.77
1.06,1.6353000000000004,34.75
84.13,1.5477,10.874
2.68,2.2860000000000005,43.049
1.07,1.8852999999999998,34.909
2.25,1.6837,130.67
1.04,2.0946,176.21
3.05,1.6312000000000004,6.7037
2.51,1.5466000000000002,141.28
1.39,1.9941999999999995,98.25
11.56,1.3932999999999998,159.5
3.52,2.5687,111.68
1.24,1.6362000000000005,98.912
1.37,3.228899999999999,29.998
2.67,2.1377,54.853
1.55,2.5528,178.15
1.36,2.1896999999999998,137.79
8.05,2.8124000000000002,20.541999999999998
1.81,1.8633000000000002,118.36
48.91,2.0944000000000007,4.695
31.96,1.8697000000000004,171.84
35.88,2.1605999999999996,173.73
3.11,2.1042,59.681999999999995
3.83,2.2647,94.759
31.54,1.2686999999999995,21.781
3.23,2.6354,22.335
1.9,1.6748000000000005,99.301
21.78,1.1573000000000002,41.562
1.08,2.7324,1.584
2.93,3.302999999999999,24.396
1.87,1.9119000000000002,33.448
1.3,2.1673,162.87
1.2,1.1379,33.124
8.62,1.1726,37.039
2.77,2.4844000000000004,35.052
18.83,2.4399999999999995,176.08
14.07,3.437699999999999,14.78
2.42,1.7592000000000003,24.247
4.05,2.111999999999999,175.57
3.27,1.284,33.661
1.43,1.2109999999999996,80.281
1.61,1.6845,117.28
1.7,1.8729000000000002,75.055
6.64,3.5724000000000005,174.88
2.79,1.8623999999999998,3.4868
1.25,1.6813999999999996,61.56100000000001
1.17,1.2779000000000003,156.48
312.95,2.5311000000000003,154.25
300.2,1.5175999999999996,2.1775
235.51,2.7419,150.35
224.08,1.4532000000000003,39.433
215.1,1.7523000000000002,7.1033
213.19,2.026800000000001,16.255
196.38,1.2837000000000003,8.1518
194.31,1.2372999999999996,82.28200000000002
189.07,4.229300000000001,6.5364
188.19,2.0576000000000003,3.0207
182.09,1.5936999999999995,170.2
164.54,2.4162,178.56
164.34,1.6137,11.523
154.6,1.6275999999999993,167.66
147.08,1.7487999999999995,9.7999
140.8,1.840300000000001,99.135
128.02,2.4699,179.5
113.56,1.7492,17.292
112.12,1.5731000000000002,151.57
102.01,2.529999999999999,163.71
100.37,2.1242,176.02
97.62799999999999,1.8724999999999994,145.44
96.975,1.5983999999999998,147.32
96.345,1.1496000000000002,67.579
95.085,1.4448,12.3
94.70200000000001,2.0951000000000004,6.7851
92.115,2.957500000000001,28.62
91.305,1.9658000000000002,37.957
90.787,1.6464000000000003,121.78
87.728,1.6406999999999998,85.476
87.277,1.7941999999999998,19.418
84.15,1.4035000000000002,42.998999999999995
82.215,1.1559000000000004,76.006
78.615,2.3659,154.84
78.592,1.4836000000000003,28.469
76.23,1.5433000000000006,147.56
70.988,1.6719,165.78
69.345,1.6077999999999997,21.732
65.768,1.4344999999999999,58.047
61.897,1.8477,9.4445
61.178000000000004,1.4175999999999997,166.58
60.48,2.945,158.49
59.85,3.5127000000000015,4.7411
59.76,2.7909999999999995,159.48
58.005,1.1600000000000001,51.545
55.62,2.2129999999999996,102.72
55.507,1.3031,75.235
53.257,1.2088000000000003,7.9885
52.29,2.0158,15.661
50.153,1.2158000000000004,168.5
49.995,1.5792000000000002,23.945
49.77,2.235500000000001,33.836999999999996
49.59,1.1959999999999995,138.88
48.533,1.3566000000000007,34.396
47.993,2.2028999999999996,97.78299999999999
47.565,1.7432000000000003,78.764
46.98,2.3655,3.3137
46.597,1.573,161.75
46.103,1.3706999999999998,169.06
45.382,1.5806000000000004,173.79
44.978,1.9356000000000002,44.56399999999999
44.685,1.4269999999999994,118.95
44.033,2.129,168.84
43.042,1.1615,76.057
42.795,2.0349000000000004,176.09
41.355,2.1648,153.86
40.478,1.2367999999999997,95.079
40.095,1.3791000000000002,166.94
40.028,1.2099,170.03
39.42,1.6547000000000005,5.4593
39.217,1.7963000000000002,12.186
38.857,3.3606999999999996,163.33
38.655,1.8888999999999996,107.23
38.61,2.0409,152.92
38.31800000000001,2.6598000000000006,2.8679
38.295,2.0114,111.45
37.665,1.7336,174.88
37.35,4.103500000000001,2.0298
37.19300000000001,1.5834,179.15
36.022,2.0659999999999994,16.861
35.93199999999999,1.8441999999999998,40.246
35.235,2.2880000000000003,148.41
35.213,1.0538000000000003,127.91
34.155,1.6123999999999998,24.229
33.885,1.3381,154.95
33.592,1.473,21.315
33.57,2.0934,176.08
33.232,2.1708,10.913
32.985,4.172199999999999,169.25
32.873000000000005,1.5224,13.405999999999999
31.59,2.2532,172.8
30.983,1.5492000000000001,42.858999999999995
30.576999999999998,1.2859000000000003,24.79
30.487,2.2779000000000003,168.25
30.15,1.2357,44.015
28.506999999999998,1.085,93.59700000000001
28.215,1.2859000000000003,15.449000000000002
28.191999999999997,2.0833,40.262
27.698,2.8695000000000004,159.12
26.076999999999998,2.0774999999999997,10.087
25.605,3.2685999999999997,20.407
25.583000000000002,1.128,179.32
24.165,2.1616999999999997,32.795
24.03,1.5356999999999998,27.378
23.805,1.6138,160.24
23.535,2.4311000000000003,32.271
23.468000000000004,2.5547999999999997,16.233
23.468000000000004,3.0701,4.2324
22.86,1.2010999999999998,142.54
22.837,1.1197000000000001,37.735
22.635,1.3392000000000004,8.6964
22.455,4.108100000000001,1.7663
22.41,1.6810999999999998,110.77
21.938000000000002,1.2054,73.862
21.576999999999998,1.6234999999999995,164.86
21.263,5.3347,1.734
20.993000000000002,1.7644,17.965999999999994
20.948,1.2508,116.11
20.61,1.3037,21.396
20.52,1.1000000000000005,113.45
20.16,1.4375000000000002,106.03
20.093,3.3778000000000006,1.8167
19.8,1.9856999999999998,7.794
19.102999999999998,1.1225999999999998,61.566
19.012999999999998,1.2846999999999997,155.28
18.225,2.1019,13.84
17.685,1.461,129.7
17.505,1.2065999999999997,121.18
17.483,2.3841,165.21
17.347,1.6048000000000002,141.31
17.325,1.5163,41.67100000000001
17.235,3.2394,65.498
17.01,1.8298999999999996,53.631
16.875,1.1603000000000003,137.71
16.852999999999998,1.2406999999999997,146.38
16.628,1.9614999999999996,152.3
16.448,1.4012999999999995,157.09
15.953,2.9508999999999994,172.46
15.93,1.2792999999999999,143.61
15.705,1.6757,57.933
15.637,4.544700000000001,5.1886
15.502,1.1180999999999999,144.71
15.21,1.7828000000000004,155.62
14.873,1.1961,19.727
14.715,1.3147,67.40899999999999
14.377,1.5709,152.65
14.175,2.6000999999999994,177.88
14.13,2.7206000000000006,173.56
14.107999999999999,1.6665,126.39
13.523,1.8696000000000004,166.56
13.432,1.6753000000000005,141.18
13.32,1.9562,110.05
12.982999999999999,1.2005000000000001,116.23
12.915,1.4060000000000001,44.725
12.667,1.4153000000000002,56.478
12.667,1.6753000000000005,52.208
12.645,1.3727000000000005,28.378
12.465,1.2730999999999997,112.03
12.15,2.1227,140.88
12.038,1.5971999999999997,174.68
11.97,1.3797000000000001,158.24
11.857999999999999,1.3637000000000001,137.0
11.767000000000001,1.8655,91.227
11.767000000000001,1.8507,35.961999999999996
11.61,1.5103,50.50100000000001
11.52,1.9376,166.41
11.498,1.3202,144.66
11.295,1.2511000000000003,81.811
11.115,1.2463999999999995,49.092
10.642000000000001,5.1793,90.956
10.597000000000001,1.9424999999999997,136.62
10.575,1.9064,172.39
10.507,2.6984,26.158
10.417,1.1672,133.09
10.373,1.613,176.64
10.35,2.1347000000000005,56.898999999999994
10.35,1.5890000000000002,18.617
10.215,1.4264999999999999,14.82
10.125,1.1654999999999998,22.346
10.102,3.032,124.35
10.012,2.3482,171.46
10.012,1.4023000000000003,7.4102
9.99,1.1655,132.03
9.9675,1.3288999999999997,72.289
9.9225,1.8793,130.72
9.7875,2.2192000000000003,53.107
9.7875,1.1645,21.116999999999997
9.63,1.3187000000000004,9.8944
9.5625,1.5496,59.049
9.5625,1.4546,94.485
9.5175,1.5833999999999997,18.463
9.4275,1.6712000000000002,153.75
9.3375,1.401599999999999,23.805
9.27,1.3449,34.702
9.2025,3.0464000000000007,34.253
9.135,1.1046999999999998,97.73200000000001
9.135,1.7152,123.83
9.0675,2.2705999999999995,10.294
9.0,1.6099000000000003,44.385
8.955,1.5626,15.047
8.865,2.3178000000000005,104.03
8.7975,1.4209999999999998,57.193999999999996
8.775,1.4847999999999997,108.76
8.6175,1.7279000000000002,163.11
8.6175,2.744800000000001,90.801
8.505,1.9244999999999997,167.26
8.4375,1.8348999999999998,22.799
8.415,1.5996999999999997,45.785
8.3925,1.3294999999999995,75.071
8.3925,1.5872,43.982
8.3925,2.0453,176.6
8.325,1.3854999999999997,8.7158
8.1675,1.3865,35.603
8.1225,2.1106000000000003,23.26
7.9425,1.3173000000000001,91.348
7.8975,1.8943,94.31299999999999
7.875,2.5422999999999996,172.75
7.8075,2.358000000000001,124.63
7.785,1.3096,112.6
7.7625,1.2355,128.79
7.695,2.0492,131.22
7.5825,2.1439,105.67
7.4925,3.0369,150.57
7.47,1.7778,4.0027
7.47,1.3229,29.163
7.4475,1.8111,121.53
7.335,2.8393000000000006,169.15
7.2225,1.9309999999999992,84.045
7.2,1.9522000000000008,4.2696
7.1775,1.5914,119.4
7.155,1.9346000000000003,11.696
7.155,1.8075999999999999,151.0
7.11,1.7927999999999997,85.49
7.11,1.2113999999999998,156.54
7.0875,1.739,29.471999999999998
7.0425,1.4423999999999997,37.796
6.9975,1.4147999999999996,147.78
6.9075,1.1167,156.02
6.9075,2.8353,0.8494
6.9075,1.3845000000000003,138.39
6.9075,1.1972000000000003,96.961
6.8625,4.1033,160.69
6.7275,1.7817000000000005,158.24
6.6825,1.8721,126.61
6.4575,1.6771999999999998,160.01
6.39,3.8715999999999995,19.745
6.39,1.104,19.587
6.3675,2.3733,164.06
6.3,1.4933000000000003,1.5175
6.2775,3.7458,0.7254
6.255,2.7994000000000003,162.4
6.2325,2.5238000000000005,15.806
6.1875,1.2608999999999997,58.093999999999994
6.165,1.1105000000000003,159.12
6.12,1.5479,84.49
6.0525,1.4762,48.691
6.03,1.2748,59.55
6.0075,1.5864999999999996,24.154
5.9625,2.3396000000000003,177.87
5.9175,1.1227,96.027
5.76,2.3578999999999994,67.087
5.7375,1.4015,145.48
5.715,1.4702999999999997,62.923
5.715,1.0782999999999996,103.22
5.6925,1.2684999999999997,44.43
5.5575,1.6316000000000002,141.42
5.535,1.2829000000000004,91.20700000000001
5.4675,2.1152999999999995,158.81
5.4675,2.1974000000000005,0.6889
5.355,2.0105999999999997,7.1553
5.3325,1.8507999999999998,41.651
5.2875,3.5224999999999995,163.94
5.2425,1.9915999999999998,36.019
5.175,2.7473,143.09
5.13,1.3205,175.45
5.1075,1.2424,21.958000000000002
5.0175,2.3319,176.07
5.0175,1.4193,147.77
4.95,1.8701,13.26
4.9275,1.5960000000000003,129.95
4.8825,1.8622000000000003,167.81
4.7475,1.9305,9.6346
4.7475,1.8898,66.525
4.7025,1.5635999999999999,154.92
4.7025,1.2894000000000003,157.05
4.68,1.3305999999999998,117.3
4.635,1.7012000000000003,125.62
4.6125,1.5525999999999998,25.566
4.6125,1.8778000000000001,141.15
4.59,1.2750999999999997,147.53
4.5675,1.8652000000000002,123.74
4.41,1.6765999999999999,178.52
4.3875,2.900299999999999,15.966
4.3875,1.5530999999999993,40.986999999999995
4.32,1.4018999999999997,34.753
4.2975,1.0743000000000003,70.583
4.23,1.4046999999999998,34.242
4.23,1.3612,51.788000000000004
4.23,2.2071,6.0593
4.1625,1.2888,59.746
4.1175,1.4254000000000002,108.06
4.095,1.9832000000000003,177.04
4.095,2.9661,68.763
4.05,1.8742000000000003,165.71
4.005,1.1461,7.257999999999999
3.915,1.9393999999999996,142.3
3.8925,1.0704000000000002,170.7
3.825,3.2364000000000006,170.45
3.735,1.8177000000000003,166.07
3.735,1.2864999999999998,105.79
3.7125,1.6042,125.09
3.6675,1.2649999999999997,146.84
3.645,1.9160999999999997,170.15
3.6225,1.4414000000000002,85.916
3.6,1.9634000000000003,12.795
3.6,2.3073,131.16
3.6,2.2439,155.77
3.6,2.26,69.012
3.6,1.2386000000000001,85.432
3.5775,2.0172000000000008,121.52
3.5775,1.9667,80.597
3.51,2.3631999999999995,0.0041
3.51,1.4884000000000002,157.91
3.4875,2.271,142.56
3.4875,1.1586999999999996,138.17
3.465,1.7466,27.605999999999998
3.465,1.9768,59.648
3.4425,1.6423,40.226
3.42,1.0145999999999995,1.0293
3.42,3.4732,22.019000000000002
3.3975,5.525499999999998,89.303
3.33,1.3073999999999997,64.191
3.33,2.1718,137.19
3.3075,2.2262,98.044
3.285,5.285699999999999,148.21
3.285,1.4798000000000002,165.4
3.285,1.3127000000000002,153.0
3.285,3.2065999999999995,157.14
3.2625,1.1473999999999998,11.815
3.2625,1.2892000000000001,101.44
3.2625,1.4521999999999995,62.967
3.195,1.9247000000000003,35.309
3.15,1.3877999999999997,135.49
3.15,1.3869999999999996,2.4207
3.105,2.6971,30.031
3.0825,2.2178000000000004,9.8823
3.0825,1.6656,56.541000000000004
3.0825,2.1346000000000003,46.943999999999996
3.015,1.3648000000000002,148.64
2.9925,1.1973000000000003,158.35
2.9925,2.1304,126.42
2.9925,2.1083999999999996,155.04
2.97,2.5715,14.823
2.9475,2.0626,160.55
2.925,1.7930999999999995,138.92
2.925,6.4122,179.48
2.9025,1.5926,53.027
2.9025,1.195,157.68
2.9025,1.9875000000000005,79.098
2.88,1.8254,145.68
2.88,1.7297,140.5
2.8575,1.6231000000000004,54.213
2.8575,1.0853,161.52
2.835,1.0665,107.67
2.835,1.4618,84.721
2.79,2.0025,162.98
2.7675,3.8796999999999997,0.0552
2.7675,1.2894000000000005,35.247
2.7225,1.9733999999999998,97.01100000000001
2.7225,1.1940000000000002,29.624000000000002
2.7,1.6430999999999998,145.21
2.7,2.2373999999999996,176.79
2.7,1.4897,134.36
2.7,2.3320999999999996,173.45
2.6775,1.1767999999999998,166.13
2.6775,2.1792,179.48
2.6325,1.7617999999999998,38.81800000000001
2.6325,1.3320999999999996,155.85
2.6325,1.4207999999999998,68.969
2.61,2.0889000000000006,9.7269
2.61,6.593600000000001,5.5443
2.5875,1.5483,166.43
2.565,1.3775,105.5
2.5425,2.2516,1.9035
2.52,1.4252000000000002,45.165
2.4975,1.3222,6.5302
2.4975,1.1862999999999997,14.559000000000001
2.4975,1.6195,27.124000000000002
2.4525,2.6019,18.659000000000002
2.4525,1.6099999999999999,128.62
2.4525,1.8457000000000001,56.973
2.43,1.7039,136.36
2.43,4.133899999999999,86.156
2.4075,2.0199,28.051
2.4075,1.5933999999999997,81.71600000000002
2.385,1.4216,96.22
2.3625,2.0946,47.695
2.34,1.2633999999999999,175.96
2.34,2.6778999999999997,134.75
2.34,1.4321,158.47
2.34,1.7869,58.81800000000001
2.34,1.072,67.01100000000001
2.3175,2.8206999999999995,153.27
2.3175,2.0608,62.684
2.295,2.0138,149.95
2.295,2.2990000000000004,152.38
2.295,1.4025999999999998,172.6
2.2725,1.5038,51.012
2.2725,1.9941999999999998,130.02
2.25,1.1639999999999997,121.02
2.2275,3.0988999999999995,174.15
2.205,1.6032000000000004,174.59
2.205,1.4366000000000003,115.18
2.205,2.6921999999999997,79.42399999999998
2.1825,1.3599,16.475
2.1825,1.7256000000000002,24.166999999999998
2.1825,2.0618000000000003,76.884
2.16,1.4456999999999998,99.54299999999999
2.16,1.2858,170.85
2.1375,1.1781999999999997,169.23
2.1375,1.2051999999999998,7.7924
2.1375,3.5869999999999993,172.98
2.115,2.4405999999999994,150.35
2.0925,2.998,18.312
2.0925,2.2001000000000004,49.551
2.07,2.1672999999999996,75.078
2.07,1.5600999999999996,17.820999999999994
2.07,2.3996,107.16
2.0475,3.6622000000000003,2.7879
2.0475,2.2385999999999995,157.93
2.025,2.6904,53.553999999999995
2.025,1.4929999999999999,34.486
2.025,1.2836,58.375
2.025,1.5301000000000005,11.205
2.025,1.9741000000000002,165.45
2.025,1.6436,21.906999999999996
2.0025,2.4726,5.0267
1.98,2.1084999999999994,154.59
1.9575,1.8031000000000001,164.28
1.9575,1.2039,78.32600000000002
1.9575,1.1516,144.42
1.935,1.9861,74.125
1.935,1.6546999999999998,15.925
1.935,1.3849000000000002,112.36
1.935,3.0608,125.52
1.9125,1.8405,40.645
1.9125,1.8253,126.58
1.89,1.5376000000000003,158.25
1.89,2.8627,98.917
1.89,1.7507999999999997,12.860999999999999
1.8675,2.1421,134.35
1.8675,1.2315,30.423000000000002
1.8675,1.6499000000000001,14.988
1.845,3.0366999999999997,41.232
1.845,1.1448,76.044
1.845,1.9958999999999998,41.56
1.8225,1.8216999999999992,38.555
1.8225,1.9501999999999995,157.19
1.8,1.9267000000000003,48.42100000000001
1.8,1.7105000000000004,158.2
1.8,1.2698,18.222
1.8,1.5072,166.27
1.8,3.779099999999999,163.53
1.8,2.6802999999999995,164.44
1.7775,4.203599999999999,11.312999999999999
1.7775,2.2184,148.74
1.755,2.0265999999999993,44.233000000000004
1.755,1.6019999999999999,130.13
1.755,2.3083,17.527
1.755,2.6890999999999994,3.4824
1.7325,1.5804000000000002,5.8456
1.7325,1.5838999999999999,44.428999999999995
1.7325,1.3652999999999997,173.0
1.7325,2.2088000000000005,108.8
1.71,3.2731999999999997,85.037
1.71,1.6634,103.82
1.71,1.4072,178.51
1.71,2.0719,141.16
1.6875,1.8988000000000003,55.211999999999996
1.6875,1.869,48.08
1.665,1.9838000000000005,125.23
1.665,2.4306000000000005,166.11
1.665,1.4445,48.128
1.665,1.5175999999999998,14.585999999999999
1.665,3.5997999999999992,36.295
1.665,1.8487999999999998,64.985
1.665,2.3541,19.097
1.6425,1.477,139.0
1.62,1.5525999999999998,96.554
1.62,3.145299999999999,17.203
1.62,1.6099,76.36399999999998
1.62,1.8440999999999996,165.89
1.62,1.3901,163.95
1.62,1.4507000000000005,41.088
1.5975,1.7486000000000004,32.948
1.5975,1.5245,133.93
1.5975,2.2437999999999994,34.06
1.5975,2.0651,174.64
1.575,2.244699999999999,29.744
1.575,1.8973000000000002,28.255
1.5525,1.608,21.528000000000002
1.5525,1.6549,27.296
1.53,1.4231,120.31
1.53,1.581,39.709
1.53,1.3376000000000001,43.701
1.53,2.3882999999999996,117.75
1.53,1.7261999999999997,76.471
1.5075,2.3168,134.59
1.5075,2.5712999999999995,147.93
1.5075,2.173,174.44
1.5075,1.4155,138.62
1.5075,1.5227,34.602
1.5075,1.8144999999999998,170.2
1.5075,1.8779000000000006,158.41
1.485,1.6018,112.37
1.485,3.1381000000000006,10.081
1.485,1.2294999999999998,164.53
1.4625,1.5565,73.96300000000002
1.4625,4.6181,10.795
1.4625,1.6049,114.56
1.4625,2.355500000000001,126.79
1.4625,1.8664,152.01
1.4625,1.9618000000000002,34.559
1.44,3.6211999999999995,15.052
1.44,1.7715,118.96
1.4175,3.0625000000000004,132.13
1.4175,1.5954000000000002,37.695
1.4175,4.255399999999999,173.59
1.4175,2.875399999999999,153.48
1.4175,2.3539,34.609
1.395,2.9577999999999998,150.33
1.395,1.3475,22.581
1.395,1.1970000000000003,94.25
1.395,1.2275,161.06
1.395,1.3908,97.37799999999999
1.3725,2.1995999999999998,14.142000000000001
1.3725,1.6724000000000008,46.578
1.3725,2.2941000000000003,153.5
1.35,2.0509999999999997,169.07
1.35,1.2509000000000001,161.99
1.3275,1.417,37.641
1.3275,2.4542000000000006,109.66
1.3275,1.4241,167.74
1.3275,3.2506000000000004,50.536
1.3275,1.0643000000000005,9.1119
1.3275,1.7354000000000003,153.36
1.3275,2.4631999999999996,174.15
1.3275,2.6526000000000014,152.0
1.3275,1.2134,66.667
1.305,1.4734000000000003,18.186
1.305,2.514700000000001,38.841
1.305,1.9035999999999995,140.99
1.305,2.0496,159.91
1.2825,2.493,26.92
1.2825,1.3468000000000002,63.97
1.2825,1.1589999999999998,138.76
1.2825,1.7177000000000002,62.863
1.26,1.4198000000000002,23.621
1.26,1.5593999999999995,13.312000000000001
1.26,1.8588000000000002,49.422
1.26,1.5845,95.04700000000001
1.26,1.941,11.132
1.26,2.1574999999999998,48.201
1.2375,1.2755,119.06
1.2375,1.8403999999999996,11.145999999999999
1.2375,2.3087000000000004,174.15
1.215,2.6098,43.407
1.215,1.9815000000000003,137.2
1.215,1.2098,40.803000000000004
1.215,1.9096,47.333999999999996
1.1925,1.8634000000000002,167.84
1.1925,1.9140000000000001,3.3742
1.1925,1.9987000000000001,145.39
1.1925,1.6205,24.469
1.17,1.6260999999999999,75.332
1.17,1.5627999999999997,62.22
1.17,1.2198000000000002,40.352
1.1475,1.3390000000000002,99.855
1.1475,1.3529,5.6467
1.1475,1.6009,108.28
1.1475,1.2407999999999997,100.76
1.1475,1.7525999999999997,119.43
1.1475,1.9152000000000002,153.44
1.1475,1.8295000000000001,71.825
1.125,2.2693000000000003,15.095999999999998
1.125,1.3035999999999996,11.526
1.125,6.627899999999999,0.3646
1.125,3.0087000000000006,35.41300000000001
1.125,1.2178000000000002,15.002
1.125,1.9895999999999998,90.90899999999999
1.1025,1.5865000000000002,28.434
1.1025,1.4309,173.13
1.08,2.1266,171.99
1.08,1.5651999999999997,102.68
1.08,2.4047000000000005,42.328
1.08,1.5670000000000002,136.12
1.08,1.3217,98.24600000000001
