Area,Aspect Ratio,Slope
8.3025,1.5649000000000002,2.5632
9.405,1.7905999999999997,160.24
8.7075,1.3043999999999998,150.31
75.668,2.7279000000000004,24.237
7.2675,1.9941999999999998,177.26
20.228,2.0507999999999997,30.609
2.8575,1.5904999999999998,145.69
2.5875,1.2718999999999998,140.5
3.2625,1.6491,92.861
2.115,1.8311,179.55
1.8225,1.3426999999999998,5.5696
3.69,1.5880999999999996,91.492
14.535,1.6504000000000003,21.336
3.285,1.4695999999999998,90.319
11.07,1.8841000000000003,2.9216
85.162,2.2565999999999997,9.3895
2.295,1.8169999999999995,82.28200000000002
1.125,1.5262000000000002,51.605
7.74,2.2802000000000002,164.64
1.0575,1.2809,171.1
2.565,1.8596999999999997,176.31
1.2375,1.9858000000000002,56.508
32.895,1.5212000000000006,144.89
26.505,2.6252,176.69
94.207,1.5968000000000002,6.2917
4.185,1.3257,8.5415
21.825,1.5092999999999996,171.64
6.435,1.8364,176.88
1.8225,1.1409000000000002,75.82600000000002
2.835,1.6110999999999995,19.301
29.048,1.6914000000000005,14.202
3.2175,1.5987000000000002,49.45
29.43,1.5010999999999999,178.27
15.323,1.4655999999999998,43.898
6.3225,2.1693999999999996,16.317999999999998
3.195,1.7255000000000005,171.33
14.422,2.6905000000000006,177.17
1.7775,1.2222,147.15
70.402,2.5921000000000003,12.438
5.4675,1.6759000000000004,139.43
18.495,1.0178000000000003,91.964
7.0875,1.6081000000000003,55.694
83.54299999999998,2.3620000000000005,172.82
16.673,2.0882999999999994,31.45300000000001
4.5,1.5362,178.78
1.845,1.2070999999999998,90.504
11.677,3.0812,0.3098
38.115,1.7523,28.156
5.445,1.0736,18.397
21.015,1.6226,69.99600000000001
2.5425,2.031,27.8
3.105,1.8735000000000002,32.179
7.7175,1.3380999999999998,119.97
8.2575,1.3270999999999997,179.33
3.1725,2.4743,175.36
1.8225,2.6923999999999997,51.412
5.265,2.1484000000000005,23.907
6.975,2.927100000000001,57.11600000000001
16.2,2.6246000000000005,2.4083
32.423,2.1117,161.8
9.0675,1.7865999999999993,51.639
11.002,2.1864,178.66
3.69,1.7069000000000007,179.71
5.805,1.7761000000000002,168.32
2.61,3.2544,0.2418
1.395,1.4128999999999998,150.14
8.775,1.7943,178.6
2.1825,2.1670000000000003,144.87
3.8025,2.0944,7.0952
2.3175,1.4505,48.995
2.2275,1.4989000000000001,6.3544
6.8175,2.0521,123.43
5.8725,1.694,23.817
11.948,1.717,8.9142
9.3825,1.3280000000000003,171.1
8.595,2.3884999999999996,173.55
14.085,1.7916000000000005,11.107
1.7775,1.7836999999999998,6.7291
8.7075,1.9624000000000004,25.434
12.15,2.0219,3.9386
2.43,1.5438000000000005,161.26
4.095,1.6244999999999998,111.3
8.28,1.6615999999999997,179.78
26.91,5.927699999999999,177.84
2.5875,2.523900000000001,11.132
6.795,1.2342,175.28
11.52,2.9036000000000013,1.6672
1.8675,1.6297999999999995,18.782
2.34,1.9596,62.783
10.057,2.2466000000000004,177.0
15.93,3.8785000000000016,176.0
6.1425,1.8566999999999996,163.19
2.4075,1.3804999999999996,35.133
6.615,2.5728999999999997,179.48
2.1375,1.1232,20.486
3.06,1.2562,14.178
1.7325,1.6627999999999998,155.07
1.62,1.5386,27.144
1.125,1.1962999999999997,146.88
2.025,2.531800000000001,7.9866
2.3175,2.3245,7.2285
1.5525,2.7693000000000003,171.41
6.255,10.398999999999997,0.4589
1.8675,3.1146,4.2073
1.26,3.7366999999999995,171.44
1.17,4.8938999999999995,2.3756
